(0)Date, (1)Time, (2)Framenumber, (3)accX1, (4)accY1, (5)accZ1, (6)gyrX1, (7)gyrY1, (8)gyrZ1, (9)accX2, (10)accY2, (11)accZ2, (12)gyrX2, (13)gyrY2, (14)gyrZ2, (15)accX3, (16)accY3, (17)accZ3, (18)gyrX3, (19)gyrY3, (20)gyrZ3, (21)accX4, (22)accY4, (23)accZ4, (24)gyrX4, (25)gyrY4, (26)gyrZ4, (27)accX5, (28)accY5, (29)accZ5, (30)gyrX5, (31)gyrY5, (32)gyrZ5
2021-01-27,10:31:07,707,-1.015141487121582, 9.509769439697266, -0.40222588181495667, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353, -1.0007762908935547, 9.485827445983887, -0.4165911078453064, -0.051082808524370193, -0.004256900865584612, -0.026605628430843353, -1.0007762908935547, 9.495404243469238, -0.3878606855869293, -0.051082808524370193, -0.004256900865584612, -0.026605628430843353, -1.0103530883789062, 9.490615844726562, -0.40222588181495667, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353, -1.0055646896362305, 9.485827445983887, -0.40701428055763245, -0.051082808524370193, -0.004256900865584612, -0.026605628430843353
2021-01-27,10:31:12,712,-1.0103530883789062, 9.50498104095459, -0.40222588181495667, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353, -1.0055646896362305, 9.509769439697266, -0.3974374830722809, -0.0521470308303833, -0.004256900865584612, -0.025541404262185097, -1.0055646896362305, 9.509769439697266, -0.40701428055763245, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353, -1.015141487121582, 9.495404243469238, -0.4118026793003082, -0.051082808524370193, -0.004256900865584612, -0.025541404262185097, -1.0103530883789062, 9.50498104095459, -0.40701428055763245, -0.0521470308303833, -0.003192675532773137, -0.025541404262185097
2021-01-27,10:31:19,719,-1.0103530883789062, 9.50498104095459, -0.4165911078453064, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353, -1.0103530883789062, 9.50498104095459, -0.3878606855869293, -0.051082808524370193, -0.003192675532773137, -0.02766985446214676, -1.015141487121582, 9.495404243469238, -0.40701428055763245, -0.0521470308303833, -0.004256900865584612, -0.026605628430843353, -1.0103530883789062, 9.495404243469238, -0.40222588181495667, -0.0521470308303833, -0.003192675532773137, -0.026605628430843353, -1.0055646896362305, 9.509769439697266, -0.3926490843296051, -0.0521470308303833, -0.003192675532773137, -0.026605628430843353
2021-01-27,10:31:36,736,-1.0103530883789062, 9.495404243469238, -0.3974374830722809, -0.0521470308303833, -0.003192675532773137, -0.025541404262185097, -1.015141487121582, 9.509769439697266, -0.3926490843296051, -0.0521470308303833, -0.004256900865584612, -0.026605628430843353, -1.0055646896362305, 9.50498104095459, -0.3878606855869293, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353, -1.0103530883789062, 9.514557838439941, -0.38307225704193115, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353, -1.0055646896362305, 9.50498104095459, -0.3926490843296051, -0.0521470308303833, -0.004256900865584612, -0.026605628430843353
2021-01-27,10:31:40,740,-1.0055646896362305, 9.495404243469238, -0.4118026793003082, -0.0521470308303833, -0.003192675532773137, -0.025541404262185097, -1.015141487121582, 9.50498104095459, -0.40701428055763245, -0.051082808524370193, -0.003192675532773137, -0.025541404262185097, -1.0055646896362305, 9.509769439697266, -0.3974374830722809, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353, -1.0055646896362305, 9.495404243469238, -0.3974374830722809, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353, -1.015141487121582, 9.50498104095459, -0.40222588181495667, -0.051082808524370193, -0.003192675532773137, -0.025541404262185097
2021-01-27,10:31:47,747,-1.0103530883789062, 9.495404243469238, -0.37828385829925537, -0.051082808524370193, -0.004256900865584612, -0.026605628430843353, -1.0055646896362305, 9.495404243469238, -0.38307225704193115, -0.051082808524370193, -0.004256900865584612, -0.026605628430843353, -1.0055646896362305, 9.50498104095459, -0.3878606855869293, -0.051082808524370193, -0.004256900865584612, -0.026605628430843353, -1.015141487121582, 9.50498104095459, -0.3974374830722809, -0.0521470308303833, -0.003192675532773137, -0.026605628430843353, -1.0055646896362305, 9.50498104095459, -0.3974374830722809, -0.0521470308303833, -0.003192675532773137, -0.026605628430843353
2021-01-27,10:31:55,755,-1.0055646896362305, 9.495404243469238, -0.3926490843296051, -0.0521470308303833, -0.004256900865584612, -0.026605628430843353, -1.0103530883789062, 9.495404243469238, -0.3974374830722809, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353, -1.0103530883789062, 9.495404243469238, -0.3878606855869293, -0.0521470308303833, -0.004256900865584612, -0.026605628430843353, -1.0007762908935547, 9.495404243469238, -0.3974374830722809, -0.051082808524370193, -0.004256900865584612, -0.026605628430843353, -1.015141487121582, 9.50498104095459, -0.3878606855869293, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353
2021-01-27,10:31:56,756,-1.0055646896362305, 9.509769439697266, -0.40222588181495667, -0.051082808524370193, -0.004256900865584612, -0.025541404262185097, -1.015141487121582, 9.50498104095459, -0.3878606855869293, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353, -1.0103530883789062, 9.495404243469238, -0.3878606855869293, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353, -1.0103530883789062, 9.495404243469238, -0.3878606855869293, -0.0521470308303833, -0.004256900865584612, -0.026605628430843353, -1.0103530883789062, 9.490615844726562, -0.3926490843296051, -0.051082808524370193, -0.004256900865584612, -0.026605628430843353
2021-01-27,10:31:58,758,-1.015141487121582, 9.50498104095459, -0.38307225704193115, -0.0521470308303833, -0.004256900865584612, -0.026605628430843353, -1.0007762908935547, 9.50498104095459, -0.40701428055763245, -0.051082808524370193, -0.004256900865584612, -0.026605628430843353, -1.0055646896362305, 9.514557838439941, -0.38307225704193115, -0.0521470308303833, -0.004256900865584612, -0.026605628430843353, -1.0103530883789062, 9.495404243469238, -0.38307225704193115, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353, -1.015141487121582, 9.495404243469238, -0.3878606855869293, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353
2021-01-27,10:32:01,761,-1.0055646896362305, 9.50498104095459, -0.3926490843296051, -0.0521470308303833, -0.003192675532773137, -0.026605628430843353, -1.0103530883789062, 9.495404243469238, -0.3878606855869293, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353, -1.015141487121582, 9.495404243469238, -0.40222588181495667, -0.0521470308303833, -0.004256900865584612, -0.026605628430843353, -1.0103530883789062, 9.495404243469238, -0.3878606855869293, -0.051082808524370193, -0.004256900865584612, -0.026605628430843353, -1.0055646896362305, 9.50498104095459, -0.38307225704193115, -0.0521470308303833, -0.004256900865584612, -0.026605628430843353
2021-01-27,10:32:21,781,-1.015141487121582, 9.495404243469238, -0.38307225704193115, -0.051082808524370193, -0.004256900865584612, -0.026605628430843353, -1.0055646896362305, 9.50498104095459, -0.3878606855869293, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353, -1.0007762908935547, 9.495404243469238, -0.3926490843296051, -0.051082808524370193, -0.004256900865584612, -0.026605628430843353, -1.0247182846069336, 9.495404243469238, -0.3878606855869293, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353, -1.0055646896362305, 9.50498104095459, -0.38307225704193115, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353
2021-01-27,10:32:25,785,-1.0103530883789062, 9.495404243469238, -0.38307225704193115, -0.051082808524370193, -0.004256900865584612, -0.026605628430843353, -1.0199298858642578, 9.495404243469238, -0.3926490843296051, -0.051082808524370193, -0.004256900865584612, -0.026605628430843353, -1.0007762908935547, 9.50498104095459, -0.3926490843296051, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353, -1.015141487121582, 9.50498104095459, -0.3926490843296051, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353, -1.0007762908935547, 9.50498104095459, -0.3878606855869293, -0.0521470308303833, -0.003192675532773137, -0.026605628430843353
2021-01-27,10:32:41,801,-1.0199298858642578, 9.509769439697266, -0.38307225704193115, -0.0521470308303833, -0.003192675532773137, -0.026605628430843353, -1.0055646896362305, 9.50498104095459, -0.37828385829925537, -0.0521470308303833, -0.003192675532773137, -0.026605628430843353, -1.015141487121582, 9.50498104095459, -0.3926490843296051, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353, -1.015141487121582, 9.495404243469238, -0.37828385829925537, -0.0521470308303833, -0.003192675532773137, -0.026605628430843353, -1.015141487121582, 9.50498104095459, -0.38307225704193115, -0.051082808524370193, -0.004256900865584612, -0.026605628430843353
2021-01-27,10:32:45,805,-1.0103530883789062, 9.495404243469238, -0.3734954595565796, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353, -1.0055646896362305, 9.495404243469238, -0.3926490843296051, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353, -1.0103530883789062, 9.50498104095459, -0.3974374830722809, -0.0521470308303833, -0.003192675532773137, -0.02766985446214676, -1.015141487121582, 9.50498104095459, -0.38307225704193115, -0.051082808524370193, -0.004256900865584612, -0.026605628430843353, -1.0055646896362305, 9.490615844726562, -0.3878606855869293, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353
2021-01-27,10:33:16,836,-1.015141487121582, 9.495404243469238, -0.3734954595565796, -0.0521470308303833, -0.004256900865584612, -0.026605628430843353, -1.0055646896362305, 9.50498104095459, -0.37828385829925537, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353, -1.015141487121582, 9.495404243469238, -0.3878606855869293, -0.0521470308303833, -0.004256900865584612, -0.026605628430843353, -1.0199298858642578, 9.50498104095459, -0.38307225704193115, -0.051082808524370193, -0.004256900865584612, -0.026605628430843353, -1.0055646896362305, 9.50498104095459, -0.3687070608139038, -0.051082808524370193, -0.004256900865584612, -0.026605628430843353
2021-01-27,10:33:26,846,-1.0103530883789062, 9.50498104095459, -0.38307225704193115, -0.0521470308303833, -0.003192675532773137, -0.026605628430843353, -1.015141487121582, 9.50498104095459, -0.38307225704193115, -0.051082808524370193, -0.003192675532773137, -0.02766985446214676, -1.015141487121582, 9.490615844726562, -0.37828385829925537, -0.051082808524370193, -0.004256900865584612, -0.026605628430843353, -1.0103530883789062, 9.490615844726562, -0.363918662071228, -0.0521470308303833, -0.003192675532773137, -0.026605628430843353, -1.0103530883789062, 9.495404243469238, -0.38307225704193115, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353
2021-01-27,10:34:01,881,-1.015141487121582, 9.50498104095459, -0.38307225704193115, -0.051082808524370193, -0.004256900865584612, -0.026605628430843353, -1.0103530883789062, 9.495404243469238, -0.37828385829925537, -0.0521470308303833, -0.003192675532773137, -0.026605628430843353, -1.0103530883789062, 9.509769439697266, -0.3734954595565796, -0.0521470308303833, -0.004256900865584612, -0.02766985446214676, -1.0055646896362305, 9.495404243469238, -0.363918662071228, -0.051082808524370193, -0.004256900865584612, -0.026605628430843353, -1.015141487121582, 9.50498104095459, -0.35913026332855225, -0.0521470308303833, -0.004256900865584612, -0.026605628430843353
2021-01-27,10:34:04,884,-1.0103530883789062, 9.495404243469238, -0.3687070608139038, -0.051082808524370193, -0.004256900865584612, -0.026605628430843353, -1.0103530883789062, 9.490615844726562, -0.35913026332855225, -0.051082808524370193, -0.003192675532773137, -0.02766985446214676, -1.015141487121582, 9.495404243469238, -0.37828385829925537, -0.051082808524370193, -0.004256900865584612, -0.026605628430843353, -1.015141487121582, 9.495404243469238, -0.37828385829925537, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353, -1.015141487121582, 9.50498104095459, -0.3734954595565796, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353
2021-01-27,10:34:32,912,-1.0199298858642578, 9.495404243469238, -0.363918662071228, -0.051082808524370193, -0.004256900865584612, -0.026605628430843353, -1.015141487121582, 9.50498104095459, -0.35434186458587646, -0.051082808524370193, -0.004256900865584612, -0.026605628430843353, -1.0199298858642578, 9.50498104095459, -0.3687070608139038, -0.051082808524370193, -0.003192675532773137, -0.02766985446214676, -1.0199298858642578, 9.50498104095459, -0.363918662071228, -0.051082808524370193, -0.003192675532773137, -0.02766985446214676, -1.0103530883789062, 9.514557838439941, -0.35913026332855225, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353
1980-01-06,00:00:00,916,-1.015141487121582, 9.509769439697266, -0.363918662071228, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353, -1.015141487121582, 9.50498104095459, -0.35434186458587646, -0.051082808524370193, -0.003192675532773137, -0.02766985446214676, -1.015141487121582, 9.50498104095459, -0.35913026332855225, -0.051082808524370193, -0.003192675532773137, -0.02766985446214676, -1.0103530883789062, 9.50498104095459, -0.35913026332855225, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353, -1.0247182846069336, 9.490615844726562, -0.363918662071228, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353
2021-01-27,10:34:40,920,-1.015141487121582, 9.50498104095459, -0.3734954595565796, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353, -1.0199298858642578, 9.495404243469238, -0.3734954595565796, -0.051082808524370193, -0.004256900865584612, -0.026605628430843353, -1.0199298858642578, 9.50498104095459, -0.363918662071228, -0.051082808524370193, -0.004256900865584612, -0.026605628430843353, -1.0199298858642578, 9.490615844726562, -0.3495534360408783, -0.051082808524370193, -0.004256900865584612, -0.026605628430843353, -1.0103530883789062, 9.50498104095459, -0.363918662071228, -0.051082808524370193, -0.004256900865584612, -0.026605628430843353
2021-01-27,10:34:42,922,-1.0103530883789062, 9.50498104095459, -0.3687070608139038, -0.051082808524370193, -0.004256900865584612, -0.026605628430843353, -1.0247182846069336, 9.509769439697266, -0.37828385829925537, -0.051082808524370193, -0.003192675532773137, -0.02766985446214676, -1.015141487121582, 9.50498104095459, -0.3687070608139038, -0.051082808524370193, -0.004256900865584612, -0.026605628430843353, -1.0247182846069336, 9.490615844726562, -0.35913026332855225, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353, -1.0103530883789062, 9.495404243469238, -0.3734954595565796, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353
2021-01-27,10:35:05,945,-1.0247182846069336, 9.509769439697266, -0.3495534360408783, -0.0521470308303833, -0.003192675532773137, -0.026605628430843353, -1.015141487121582, 9.509769439697266, -0.3447650372982025, -0.051082808524370193, -0.003192675532773137, -0.02766985446214676, -1.015141487121582, 9.509769439697266, -0.35913026332855225, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353, -1.015141487121582, 9.495404243469238, -0.35434186458587646, -0.0521470308303833, -0.004256900865584612, -0.026605628430843353, -1.0199298858642578, 9.50498104095459, -0.3734954595565796, -0.051082808524370193, -0.003192675532773137, -0.02766985446214676
2021-01-27,10:35:11,951,-1.015141487121582, 9.50498104095459, -0.35434186458587646, -0.05001858249306679, -0.003192675532773137, -0.02766985446214676, -1.0199298858642578, 9.490615844726562, -0.3447650372982025, -0.0521470308303833, -0.003192675532773137, -0.026605628430843353, -1.0199298858642578, 9.490615844726562, -0.35434186458587646, -0.0521470308303833, -0.003192675532773137, -0.026605628430843353, -1.0103530883789062, 9.509769439697266, -0.3495534360408783, -0.051082808524370193, -0.003192675532773137, -0.02766985446214676, -1.0199298858642578, 9.50498104095459, -0.3687070608139038, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353
2021-01-27,10:35:37,977,-1.0199298858642578, 9.490615844726562, -0.35913026332855225, -0.051082808524370193, -0.003192675532773137, -0.02766985446214676, -1.0295066833496094, 9.519346237182617, -0.35434186458587646, -0.051082808524370193, -0.003192675532773137, -0.02766985446214676, -1.0247182846069336, 9.485827445983887, -0.3495534360408783, -0.051082808524370193, -0.004256900865584612, -0.02766985446214676, -1.0247182846069336, 9.495404243469238, -0.33997663855552673, -0.051082808524370193, -0.003192675532773137, -0.02766985446214676, -1.0199298858642578, 9.50498104095459, -0.363918662071228, -0.0521470308303833, -0.004256900865584612, -0.026605628430843353
2021-01-27,10:35:40,980,-1.0103530883789062, 9.528923034667969, -0.33997663855552673, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353, -1.0103530883789062, 9.428366661071777, -0.3495534360408783, -0.0521470308303833, -0.003192675532773137, -0.026605628430843353, -1.015141487121582, 9.509769439697266, -0.35434186458587646, -0.0521470308303833, -0.003192675532773137, -0.02766985446214676, -1.015141487121582, 9.409213066101074, -0.35434186458587646, -0.05321125686168671, -0.003192675532773137, -0.025541404262185097, -1.015141487121582, 9.495404243469238, -0.3495534360408783, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353
2021-01-27,10:35:42,982,-1.0103530883789062, 9.514557838439941, -0.35434186458587646, -0.0521470308303833, -0.004256900865584612, -0.026605628430843353, -1.0247182846069336, 9.50498104095459, -0.3495534360408783, -0.0521470308303833, -0.004256900865584612, -0.02766985446214676, -1.015141487121582, 9.495404243469238, -0.3495534360408783, -0.0521470308303833, -0.003192675532773137, -0.026605628430843353, -1.0199298858642578, 9.509769439697266, -0.363918662071228, -0.051082808524370193, -0.003192675532773137, -0.02766985446214676, -1.0247182846069336, 9.524134635925293, -0.363918662071228, -0.051082808524370193, -0.004256900865584612, -0.02766985446214676
2021-01-27,10:35:43,983,-1.015141487121582, 9.495404243469238, -0.3495534360408783, -0.051082808524370193, -0.003192675532773137, -0.02766985446214676, -1.0103530883789062, 9.485827445983887, -0.3495534360408783, -0.0521470308303833, -0.003192675532773137, -0.026605628430843353, -1.015141487121582, 9.50498104095459, -0.3447650372982025, -0.0521470308303833, -0.004256900865584612, -0.026605628430843353, -1.0199298858642578, 9.514557838439941, -0.3495534360408783, -0.051082808524370193, -0.003192675532773137, -0.02766985446214676, -1.0199298858642578, 9.495404243469238, -0.3495534360408783, -0.051082808524370193, -0.003192675532773137, -0.026605628430843353
2021-01-27,10:35:56,996,6.358999729156494, 0.08140286058187485, 4.6734819412231445, -0.896077573299408, 0.40759822726249695, 0.20433123409748077, 8.250418663024902, 1.3407529592514038, 8.619126319885254, 0.24796445667743683, -0.2447717785835266, -0.10642251372337341, 7.091625213623047, 2.470816135406494, 6.603208065032959, 0.5821312069892883, 0.33735939860343933, 0.16069799661636353, 6.382941722869873, 1.6903064250946045, 3.691859006881714, 0.20326699316501617, -0.35651543736457825, 0.005321125965565443, 9.495404243469238, 1.2210428714752197, 6.1770405769348145, -0.09258759021759033, -0.05959660932421684, 0.27031320333480835
2021-01-27,10:35:58,998,9.59596061706543, 0.8762778043746948, 7.053318023681641, -0.9918578267097473, 0.40759822726249695, 0.07555998861789703, 5.626373767852783, 0.07661445438861847, 5.147533416748047, -0.7641136646270752, 0.14579884707927704, -0.4310111701488495, 6.866570472717285, -0.06224924325942993, 6.914454460144043, -0.14899152517318726, 0.20433123409748077, -0.28521233797073364, 6.660669326782227, 2.7054479122161865, 7.762001991271973, 0.47677287459373474, 0.02766985446214676, 0.08833068609237671, 5.281609058380127, 1.623268723487854, 7.168240070343018, 1.1067941188812256, 0.002128450432792306, 0.7151592969894409
