Date, Time, Frame, variance_accX, variance_accY, variance_accZ, variance_gyrX, variance_gyrY, variance_gyrZ 
2021-01-27,10:27:00,460,0.007166619010540757,0.0023458267209080386,0.007037480162724116,0.0010853002528012604,0.0,0.0010853010564494912
2021-01-27,10:27:22,483,0.006495300072721857,0.003830718994140625,0.008881164984315754,0.0004256889224052429,0.0005213618073463443,0.0004256896674633026
2021-01-27,10:27:24,485,0.0035833095052703783,0.010749928515811134,0.004883227725553393,0.0004256889224052429,0.0005213618073463443,0.0
2021-01-27,10:27:27,488,0.0019153594970703126,0.006495300072721857,0.0057460923989631025,0.0004256889224052429,0.0005213618073463443,0.0
2021-01-27,10:27:29,490,0.003830718994140625,0.003830718994140625,0.0064953071033093295,0.001165799846974621,0.0005213618073463443,0.0004256896674633026
2021-01-27,10:27:32,493,0.00558418454437604,0.007037480162724116,0.003830718994140625,0.0,0.0004256901331245899,0.0004256896674633026
2021-01-27,10:27:38,499,0.005746078491210937,0.007037480162724116,0.010749942321822052,0.0005213603245240334,0.0004256901331245899,0.0
2021-01-27,10:27:49,509,0.006352528790426049,0.005746078491210937,0.010225234455216751,0.0,0.0004256901331245899,0.0
2021-01-27,10:27:55,515,0.00558418454437604,0.004691653441816077,0.0057460923989631025,0.0,0.0004256901331245899,0.0004256896674633026
2021-01-27,10:28:03,523,0.003830718994140625,0.005746078491210937,0.009766468309485061,0.0,0.0005213618073463443,0.0
2021-01-27,10:28:04,524,0.0023458267209080386,0.005746078491210937,0.00558419681091635,0.0,0.0,0.0005213612370300708
2021-01-27,10:28:21,541,0.0019153594970703126,0.004691653441816077,0.004883235908163887,0.0,0.0,0.0
2021-01-27,10:28:27,547,0.00558418454437604,0.004691653441816077,0.015619295711607284,0.0004256889224052429,0.0004256901331245899,0.0004256896674633026
2021-01-27,10:28:29,549,0.0035833095052703783,0.004691653441816077,0.0035833095052703783,0.0004256889224052429,0.0004256901331245899,0.0004256896674633026
2021-01-27,10:28:39,559,0.00558418454437604,0.005746078491210937,0.008012530762329075,0.0005213603245240334,0.0005213618073463443,0.0005213612370300708
2021-01-27,10:28:40,560,0.0035833095052703783,0.00834885848828038,0.00558418454437604,0.0005213603245240334,0.0005213618073463443,0.0004256896674633026
2021-01-27,10:28:47,567,0.003830718994140625,0.0,0.0055841957887009155,0.00079639224524406,0.0005213618073463443,0.000673075051812123
2021-01-27,10:29:01,581,0.007166619010540757,0.0,0.010749938073820327,0.0004256889224052429,0.0005213618073463443,0.0004256896674633026
2021-01-27,10:29:07,587,0.003028449274388396,0.005746078491210937,0.006771818443942366,0.0005213603245240334,0.0004256901331245899,0.0004256896674633026
2021-01-27,10:29:09,589,0.0023458267209080386,0.003830718994140625,0.004282874036799028,0.0,0.0005213618073463443,0.0004256896674633026
2021-01-27,10:29:12,592,0.0023458267209080386,0.005746078491210937,0.00834886737654232,0.0,0.0005213618073463443,0.0004256896674633026
2021-01-27,10:29:13,593,0.0035833095052703783,0.003830718994140625,0.009859926905199889,0.0005213603245240334,0.0005213618073463443,0.0004256896674633026
2021-01-27,10:29:22,602,0.007166619010540757,0.0019153594970703126,0.0074181669765439615,0.0004256889224052429,0.0005213618073463443,0.0005213612370300708
2021-01-27,10:29:43,623,0.0023458267209080386,0.0088811566287773,0.0035833095052703783,0.0005213603245240334,0.0,0.0005213612370300708
2021-01-27,10:29:45,625,0.004282874036799028,0.0023458267209080386,0.0070374939517058735,0.0005213603245240334,0.0004256901331245899,0.0004256896674633026
2021-01-27,10:29:52,632,0.0023458267209080386,0.008012523638205706,0.0070374939517058735,0.0004256904125213623,0.0004256901331245899,0.0005213612370300708
2021-01-27,10:30:05,645,0.003830718994140625,0.005245428011385801,0.004883240583934116,0.0005213603245240334,0.0004256901331245899,0.0005213612370300708
2021-01-27,10:30:14,654,0.00834885848828038,0.004691653441816077,0.00766144841909626,0.0004256889224052429,0.0,0.0005213612370300708
2021-01-27,10:30:29,669,0.0035833095052703783,0.013678402763257465,0.006056907973103022,0.0004256889224052429,0.0005213618073463443,0.0004256896674633026
2021-01-27,10:30:39,679,0.006771818443942366,0.004691653441816077,0.003583322249286569,0.0004256889224052429,0.0,0.0004256896674633026
2021-01-27,10:30:44,684,0.0038307189941406247,0.006056898548776792,0.006495314133883721,0.0005213603245240334,0.0005213618073463443,0.0
2021-01-27,10:30:51,691,0.004691653441816077,0.006056898548776792,0.00558418454437604,0.0004256889224052429,0.0004256901331245899,0.0004256896674633026
2021-01-27,10:31:05,705,0.006495300072721857,0.004691653441816077,0.008012523638205706,0.0004256889224052429,0.0005213618073463443,0.0004256904125213623
2021-01-27,10:31:07,707,0.00558418454437604,0.0088811566287773,0.009285058260512067,0.0,0.0005213618073463443,0.0
2021-01-27,10:31:12,712,0.0035833095052703783,0.005245428011385801,0.004883227725553393,0.0005213603245240334,0.0005213618073463443,0.0005213612370300708
2021-01-27,10:31:19,719,0.003028449274388396,0.005746078491210937,0.010225230547476916,0.0005213603245240334,0.0004256901331245899,0.0004256904125213623
2021-01-27,10:31:36,736,0.0035833095052703783,0.00635252879042605,0.004883237077105045,0.0005213603245240334,0.0005213618073463443,0.0004256896674633026
2021-01-27,10:31:40,740,0.004691653441816077,0.005746078491210937,0.00558418454437604,0.0004256889224052429,0.0,0.0005213612370300708
2021-01-27,10:31:47,747,0.0038307189941406247,0.004691653441816077,0.0076614506542717065,0.0005213603245240334,0.0005213618073463443,0.0
2021-01-27,10:31:55,755,0.004883227725553393,0.003830718994140625,0.004282874036799028,0.0005213603245240334,0.0005213618073463443,0.0
2021-01-27,10:31:56,756,0.003028449274388396,0.007037480162724116,0.00558418454437604,0.0004256889224052429,0.0005213618073463443,0.0004256896674633026
2021-01-27,10:31:58,758,0.00558418454437604,0.007166619010540756,0.009285060719613167,0.0005213603245240334,0.0005213618073463443,0.0
2021-01-27,10:32:01,761,0.0035833095052703783,0.004691653441816077,0.0064953071033093295,0.0005213603245240334,0.0005213618073463443,0.0
2021-01-27,10:32:21,781,0.008565748073598056,0.004691653441816077,0.003583322249286569,0.0,0.0005213618073463443,0.0
2021-01-27,10:32:25,785,0.00766143798828125,0.004691653441816077,0.003830729424957808,0.0004256889224052429,0.0005213618073463443,0.0
2021-01-27,10:32:41,801,0.004691653441816077,0.004691653441816077,0.0052454388936575514,0.0005213603245240334,0.0004256901331245899,0.0
2021-01-27,10:32:45,805,0.0035833095052703783,0.005746078491210937,0.008238285170581084,0.0004256889224052429,0.0004256901331245899,0.0004256904125213623
2021-01-27,10:33:16,836,0.005746078491210937,0.004691653441816077,0.006771826873317314,0.0005213603245240334,0.0004256901331245899,0.0
2021-01-27,10:33:26,846,0.0023458267209080386,0.006495300072721857,0.0074181554341535335,0.0005213603245240334,0.0004256901331245899,0.0004256904125213623
2021-01-27,10:34:01,881,0.0035833095052703783,0.005746078491210937,0.0088811566287773,0.0005213603245240334,0.0004256901331245899,0.0004256904125213623
2021-01-27,10:34:04,884,0.0023458267209080386,0.004691653441816077,0.007166619010540757,0.0,0.0005213618073463443,0.0004256904125213623
2021-01-27,10:34:32,912,0.0038307189941406247,0.006056898548776792,0.004883227725553393,0.0,0.0005213618073463443,0.0005213621495361084
2021-01-27,10:34:40,920,0.0038307189941406247,0.006056898548776792,0.008777290283819048,0.0,0.0004256901331245899,0.0
2021-01-27,10:34:42,922,0.006495300072721857,0.007037480162724116,0.006352528790426049,0.0,0.0005213618073463443,0.0004256904125213623
2021-01-27,10:35:05,945,0.0038307189941406247,0.00558418454437604,0.009859927484134352,0.0005213603245240334,0.0004256901331245899,0.0005213621495361084
2021-01-27,10:35:11,951,0.0038307189941406247,0.008012523638205706,0.008012534324388384,0.00079639224524406,0.0,0.0005213621495361084
2021-01-27,10:35:37,977,0.0035833095052703783,0.01188449313669588,0.008238285170581084,0.0004256889224052429,0.0005213618073463443,0.0004256904125213623
2021-01-27,10:35:40,980,0.0023458267209080386,0.046975143478386425,0.005245438893664324,0.00079639224524406,0.0,0.000673075051812123
2021-01-27,10:35:42,982,0.00558418454437604,0.009576797485351562,0.006495312376242204,0.0005213603245240334,0.0005213618073463443,0.0005213621495361084
2021-01-27,10:35:43,983,0.0035833095052703783,0.009766455451106786,0.0019153594970703126,0.0005213603245240334,0.0004256901331245899,0.0005213621495361084
2021-01-27,10:35:56,996,1.2049876764976812,0.7742740165559476,1.6929925752280597,0.5005613829466314,0.30630123552395155,0.13777931190261725
2021-01-27,10:35:58,998,1.5181538487234487,1.0279799856013465,0.8796077887989376,0.7773669185478023,0.14551658992036082,0.3966808936995399
2021-01-27,10:35:59,999,0.749078888483096,1.3994838018393292,1.381454478566411,0.6059827734001889,0.40603089482073995,0.3068506362093011
2021-01-27,10:36:00,1000,0.9999873158050381,0.3384476551940187,1.2899592797613608,0.5927130184027775,0.6948428490064237,0.33411953141835826
2021-01-27,10:36:04,1004,1.090968566263317,0.9094336870898428,1.1535477604978723,0.4076737472185989,0.15505640167910556,0.4021765326335053
2021-01-27,10:36:05,1005,1.9196684469462615,1.0135021720313826,0.5019597616591254,0.2058965302153091,0.4510721026083721,0.23187959205903466
2021-01-27,10:36:10,1010,1.071175192564387,1.049118937610899,1.5649174969290462,0.5385252972290971,0.34695463112570857,0.42430667638362773
2021-01-27,10:36:11,1011,0.2281612010430149,0.30545963094512985,0.9225720766032749,0.23203329786169968,0.3182594799972048,0.1581606141328095
2021-01-27,10:36:13,1013,0.7514286860922178,0.8290915367408644,0.7469750279331996,0.41702130826656125,0.4682605236419391,0.43155471733118156
2021-01-27,10:36:14,1015,0.42876505650961416,0.5307088615562711,0.2983140584767959,0.1597387472719125,0.1922434818733641,0.03277813490335047
2021-01-27,10:36:16,1017,1.3089690701186865,2.030803808948701,1.1242102163383123,0.17421388467499002,0.20202861751451798,0.199811044373486
2021-01-27,10:36:20,1021,0.4592735432952044,0.4378559187887248,0.399693741208221,0.02358069303782158,0.21896302264227716,0.06625261327544191
2021-01-27,10:36:22,1023,0.008565758069603331,0.013061010418046184,0.00605691739743805,0.0008513795211914258,0.0004256901331245899,0.0005213612370300708
2021-01-27,10:36:24,1025,0.0076614506542717065,0.004691653441816077,0.008238272698559004,0.0,0.0007963932408692758,0.000673075051812123
2021-01-27,10:36:25,1026,0.0035833095052703783,0.003830718994140625,0.013745308905048458,0.0005213603245240334,0.0005213618073463443,0.0007963932408693983
2021-01-27,10:36:27,1027,0.004883227725553393,0.004282874036799028,0.004883227725553393,0.0010853008372730855,0.0010427234435978093,0.0008513800799846649
2021-01-27,10:36:28,1028,0.006495310618594741,0.00635252879042605,0.006495300072721858,0.0004256904125213623,0.0005213618073463443,0.0005213621495361084
2021-01-27,10:36:29,1029,0.0023458267209080386,0.007037480162724116,0.0071666301615549224,0.0004256904125213623,0.0004256901331245899,0.0005213621495361084
2021-01-27,10:36:29,1030,0.00834885848828038,0.006771818443942366,0.004691668041912677,0.0004256904125213623,0.0004256901331245899,0.0
2021-01-27,10:36:30,1031,0.006056898548776792,0.004691653441816077,0.007661446183924798,0.0,0.0005213618073463443,0.0004256904125213623
2021-01-27,10:36:31,1032,0.0035833095052703783,0.005746078491210937,0.01049086418447732,0.0004256904125213623,0.0004256901331245899,0.0005213621495361084
2021-01-27,10:36:33,1033,0.004883235908163887,0.00558418454437604,0.006495312376242204,0.0006730744627924726,0.0006730751254394852,0.000796393041744256
2021-01-27,10:36:34,1034,0.010225233896968791,0.004282874036799028,0.003583322249286569,0.0005213621495361084,0.0007963932408692758,0.0004256896674633026
2021-01-27,10:36:35,1035,0.0035833190632842916,0.004883227725553393,0.009285063793483846,0.0004256889224052429,0.0004256901331245899,0.0007963932408693983
2021-01-27,10:36:36,1037,0.0035833095052703783,0.006495300072721857,0.009285056416188684,0.0,0.0004256901331245899,0.0004256904125213623
2021-01-27,10:36:37,1038,0.004883237077105045,0.005245428011385801,0.0023458267209080386,0.0004256889224052429,0.0004256901331245899,0.0005213621495361084
2021-01-27,10:36:40,1040,0.004883240583934116,0.00558418454437604,0.010314535964695457,0.0,0.0005213618073463443,0.0005213621495361084
2021-01-27,10:36:41,1041,0.004282874036799028,0.004282874036799028,0.006352528790426049,0.0,0.0008513801731169224,0.0004256904125213623
2021-01-27,10:36:43,1043,0.022130504111278437,0.011085944574148125,0.11454597528481514,0.040565829041911694,0.01671341878262632,0.09047040012899521
2021-01-27,10:36:45,1045,0.004883237077105045,0.005245428011385801,0.006771831088000854,0.0,0.0005213618073463443,0.0005213621495361084
2021-01-27,10:36:46,1046,0.003028458698719025,0.00558418454437604,0.006352528790426049,0.0004256889224052429,0.0005213618073463443,0.0005213621495361084
2021-01-27,10:36:47,1047,0.004691664391890894,0.005746078491210937,0.007037480162724116,0.0,0.0,0.0005213621495361084
2021-01-27,10:36:48,1048,0.004883237077105045,0.003830718994140625,0.00558418454437604,0.0,0.0004256901331245899,0.0004256904125213623
2021-01-27,10:36:49,1049,0.004691653441816077,0.007780227056441718,0.0023458267209080386,0.0005213621495361084,0.0005213618073463443,0.000673075051812123
2021-01-27,10:36:50,1050,0.004883237077105045,0.003583309505270378,0.0035833095052703783,0.0,0.0005213618073463443,0.0
2021-01-27,10:36:51,1051,0.00558418454437604,0.004282874036799028,0.00801253432438395,0.0,0.0005213618073463443,0.0004256904125213623
2021-01-27,10:36:52,1052,0.004691664391890894,0.004691653441816077,0.005245428011385801,0.0008513808250427246,0.0004256901331245899,0.0005213621495361084
2021-01-27,10:36:53,1053,0.00558418454437604,0.00635252879042605,0.006771818443942366,0.0,0.0005213618073463443,0.0004256904125213623
2021-01-27,10:36:54,1054,0.003830729424957808,0.004883227725553393,0.009285063793483846,0.0,0.0005213618073463443,0.0004256904125213623
2021-01-27,10:36:55,1055,0.004883227725553393,0.003830718994140625,0.003583322249286569,0.0,0.0004256901331245899,0.0004256904125213623
2021-01-27,10:36:56,1056,0.004691653441816077,0.004883227725553393,0.004883235908163887,0.0,0.0,0.0004256904125213623
2021-01-27,10:36:58,1058,0.0035833095052703783,0.005245428011385801,0.004691653441816077,0.0,0.0004256901331245899,0.0004256904125213623
2021-01-27,10:36:59,1059,0.004883227725553393,0.00558418454437604,0.007037480162724116,0.0,0.0,0.0
2021-01-27,10:37:00,1060,0.003028449274388396,0.007037480162724116,0.007037489085009812,0.0,0.0005213618073463443,0.0
2021-01-27,10:37:02,1062,0.0019153594970703126,0.003028449274388396,0.007166629365050591,0.0,0.0004256901331245899,0.0005213621495361084
2021-01-27,10:37:03,1063,0.00558418454437604,0.0023458267209080386,0.006056907973103021,0.0,0.0005213618073463443,0.0005213621495361084
2021-01-27,10:37:04,1064,0.0023458267209080386,0.00558418454437604,0.012264297851244117,0.0004256904125213623,0.0005213618073463443,0.0004256904125213623
2021-01-27,10:37:05,1065,0.0019153594970703126,0.009859916484431406,0.007166628568551129,0.0004256889224052429,0.0,0.0
2021-01-27,10:37:06,1066,0.0035833190632842916,0.00558418454437604,0.009285063793483846,0.0,0.0004256901331245899,0.0005213621495361084
2021-01-27,10:37:07,1067,0.00558418454437604,0.003028449274388396,0.003028449274388396,0.0,0.0005213618073463443,0.0004256904125213623
2021-01-27,10:37:08,1068,0.004883227725553393,0.006771818443942366,0.0057460923989631025,0.0004256904125213623,0.0,0.0005213621495361084
2021-01-27,10:37:10,1070,0.003028449274388396,0.007780227056441718,0.009383318442046202,0.0,0.0005213618073463443,0.0004256904125213623
2021-01-27,10:37:11,1071,0.0019153594970703126,0.006056898548776792,0.006495310618594741,0.0,0.0005213618073463443,0.0004256904125213623
2021-01-27,10:37:12,1072,0.003830718994140625,0.003830718994140625,0.008881168840715775,0.0004256904125213623,0.0004256901331245899,0.0005213621495361084
2021-01-27,10:37:13,1073,0.00558418454437604,0.003028449274388396,0.00801253432438395,0.0,0.0004256901331245899,0.0004256904125213623
2021-01-27,10:37:14,1074,0.008881164341582922,0.004691653441816077,0.010664281590372597,0.0004256904125213623,0.0004256901331245899,0.0004256904125213623
2021-01-27,10:37:15,1075,0.003028449274388396,0.0023458267209080386,0.0064953071033093295,0.0,0.0004256901331245899,0.0004256904125213623
2021-01-27,10:37:16,1076,0.0019153594970703126,0.00635252879042605,0.007661451399328498,0.0,0.0005213618073463443,0.0004256904125213623
2021-01-27,10:37:17,1077,0.0035833095052703783,0.0023458267209080386,0.008881170126180742,0.0,0.0005213618073463443,0.0005213621495361084
2021-01-27,10:37:19,1079,0.0035833095052703783,0.007166619010540756,0.008238284477692183,0.0,0.0005213618073463443,0.0005213621495361084
2021-01-27,10:37:20,1080,0.006771818443942366,0.007037480162724116,0.009285063793483846,0.0,0.0005213618073463443,0.0005213621495361084
2021-01-27,10:37:21,1081,0.00558418454437604,0.008238272698559004,0.0038307324051900468,0.0004256889224052429,0.0005213618073463443,0.0004256904125213623
2021-01-27,10:37:22,1082,0.003830718994140625,0.004691653441816077,0.01108595641698266,0.0,0.0005213618073463443,0.0005213621495361084
2021-01-27,10:37:23,1083,0.007166629365050591,0.0023458267209080386,0.015619297173446497,0.0004256889224052429,0.0004256901331245899,0.0005213621495361084
2021-01-27,10:37:24,1084,0.0019153594970703126,0.004883227725553393,0.004691664391890894,0.0,0.0004256901331245899,0.0004256904125213623
2021-01-27,10:37:25,1085,0.004883227725553393,0.00558418454437604,0.0038307324051900468,0.0,0.0005213618073463443,0.0004256904125213623
2021-01-27,10:37:26,1086,0.003830718994140625,0.0023458267209080386,0.0023458413210046387,0.0006730744627924726,0.0005213618073463443,0.0005213621495361084
2021-01-27,10:37:27,1087,0.00558418454437604,0.003583309505270378,0.0035833095052703783,0.0,0.0005213618073463443,0.0004256904125213623
2021-01-27,10:37:28,1088,0.004883227725553393,0.004883227725553393,0.004691660741873843,0.0,0.0004256901331245899,0.0004256904125213623
2021-01-27,10:37:29,1089,0.003028449274388396,0.003028449274388396,0.00558418454437604,0.0,0.0005213618073463443,0.0005213621495361084
2021-01-27,10:37:30,1090,0.00558418454437604,0.007780227056441718,0.003830718994140625,0.0,0.0004256901331245899,0.0005213621495361084
2021-01-27,10:37:31,1091,0.0035833095052703783,0.004282874036799028,0.006495312376242204,0.0,0.0004256901331245899,0.0004256904125213623
2021-01-27,10:37:32,1092,0.0023458267209080386,0.004691653441816077,0.003028458698719025,0.0,0.0,0.0
2021-01-27,10:37:33,1093,0.004883227725553393,0.005245428011385801,0.010919242213133935,0.0,0.0005213618073463443,0.0005213621495361084
2021-01-27,10:37:34,1094,0.004883227725553393,0.0023458267209080386,0.0023458267209080386,0.0005213621495361084,0.0004256901331245899,0.0004256904125213623
2021-01-27,10:37:35,1095,0.006056898548776792,0.003830718994140625,0.0035833095052703783,0.0004256904125213623,0.0005213618073463443,0.0004256904125213623
2021-01-27,10:37:36,1096,0.004883227725553393,0.009383306883632155,0.012264297385810521,0.0004256904125213623,0.0005213618073463443,0.0004256904125213623
2021-01-27,10:37:37,1097,0.006056898548776792,0.005746078491210937,0.007037491518355739,0.0,0.0004256901331245899,0.0004256904125213623
2021-01-27,10:37:38,1098,0.012486627668797906,0.00558418454437604,0.0035833095052703783,0.0008513808250427246,0.0008513801847584557,0.0007963932408693983
2021-01-27,10:37:39,1099,0.005245428011385801,0.007780227056441718,0.010314535964695457,0.0004256889224052429,0.0005213618073463443,0.0004256904125213623
2021-01-27,10:37:40,1100,0.0023458267209080386,0.003028449274388396,0.0035833095052703783,0.0,0.0004256901331245899,0.0005213621495361084
2021-01-27,10:37:41,1101,0.007166629365050591,0.00635252879042605,0.008238272698559004,0.0008513808250427246,0.0010427234435978093,0.0010427231584397114
2021-01-27,10:37:42,1102,0.007037480162724116,0.003830718994140625,0.006056898548776792,0.0004256889224052429,0.0005213618073463443,0.0005213621495361084
2021-01-27,10:37:43,1103,0.004282874036799028,0.0023458267209080386,0.006495300072721857,0.0,0.0004256901331245899,0.0005213621495361084
2021-01-27,10:37:44,1104,0.006771818443942366,0.003028449274388396,0.00558418454437604,0.0,0.0005213618073463443,0.0005213621495361084
2021-01-27,10:37:45,1105,0.003028449274388396,0.003028449274388396,0.007166629365050591,0.0,0.0005213618073463443,0.0004256904125213623
2021-01-27,10:37:46,1106,0.004883227725553393,0.004883227725553393,0.004883227725553393,0.0,0.0004256901331245899,0.0005213621495361084
2021-01-27,10:37:47,1107,0.004282874036799028,0.006771818443942366,0.013678419455899664,0.0004256889224052429,0.0005213618073463443,0.0005213621495361084
2021-01-27,10:37:48,1108,0.004883227725553393,0.004691653441816077,0.0074181554341535335,0.0,0.0005213618073463443,0.0005213621495361084
2021-01-27,10:37:49,1109,0.004883227725553393,0.003583309505270378,0.009859924010545083,0.0,0.0005213618073463443,0.0008513801731169988
2021-01-27,10:37:50,1110,0.007037487462778725,0.005746078491210937,0.009766461880299858,0.0004256889224052429,0.0020636092148849008,0.0022725631433975144
2021-01-27,10:37:51,1111,0.004883227725553393,0.004282874036799028,0.006352536877596552,0.0,0.0,0.0005213621495361084
2021-01-27,10:37:52,1112,0.004883227725553393,0.004282874036799028,0.00383073091506958,0.0004256889224052429,0.0005213618073463443,0.0005213621495361084
