Date,Time,Latitude,Longitude,Altitude,Battery Voltage (V),Sats used,Wind Speed (m/s),Wind Dir (deg),Vertical Speed (m/s),Temperature(deg),Pressure (hPa),Humidity (%),Dew point (deg),variance_accX, variance_accY, variance_accZ, variance_gyrX, variance_gyrY, variance_gyrZ  
2021-01-27,10:41:55,51.022663,7.561766,312.5,2.8,11,0.0,42,0.1,-0.1,979.3,93.7,-1.0,0.0023458267209080386,0.003028449274388396,0.007166629763299051,0.0,0.0005213618073463443,0.0
2021-01-27,10:41:56,51.022664,7.561765,312.7,2.8,11,0.0,223,0.0,-0.1,979.3,93.9,-0.9,0.003028449274388396,0.006771818443942366,0.007166629763299051,0.0,0.0005213618073463443,0.0
2021-01-27,10:41:57,51.022663,7.561765,312.9,2.8,11,0.1,357,0.1,-0.1,979.3,93.8,-0.9,0.004691653441816077,0.0019153594970703126,0.007037485840539694,0.0004256904125213623,0.0004256901331245899,0.0004256896674633026
2021-01-27,10:41:58,51.022663,7.561766,312.7,2.8,11,0.1,194,0.0,0.0,979.3,93.9,-0.9,0.006495300072721858,0.003583309505270378,0.0035833095052703783,0.0004256904125213623,0.0004256901331245899,0.0004256904125213623
2021-01-27,10:42:00,51.022664,7.561767,312.8,2.9,11,0.1,179,-0.1,0.0,979.4,93.5,-1.0,0.003830718994140625,0.003028449274388396,0.013543652692953538,0.0005213621495361084,0.0004256901331245899,0.0
2021-01-27,10:42:02,51.022664,7.561769,312.5,2.8,11,0.1,242,0.0,0.0,979.4,92.7,-1.1,0.005245428011385801,0.004691653441816077,0.0035833095052703783,0.0005213621495361084,0.0005213618073463443,0.0
2021-01-27,10:42:03,51.022665,7.561770,312.6,2.8,11,0.0,201,0.1,0.0,979.4,93.0,-1.0,0.005746094385810357,0.003028449274388396,0.01299061310807795,0.0005213621495361084,0.0005213618073463443,0.0
2021-01-27,10:42:04,51.022666,7.561772,312.6,2.9,11,0.1,317,0.1,0.0,979.3,93.3,-1.0,0.00488324642866789,0.00766143798828125,0.008238278241678665,0.0005213621495361084,0.0005213618073463443,0.0004256904125213623
2021-01-27,10:42:05,51.022665,7.561773,312.4,2.8,11,0.1,245,0.0,0.0,979.5,93.6,-1.0,0.0023458559211012382,0.004282874036799028,0.006771826873317314,0.0004256904125213623,0.0005213618073463443,0.0
2021-01-27,10:42:06,51.022666,7.561774,312.4,2.9,11,0.1,214,0.1,-0.1,979.4,93.6,-1.0,0.0035833349933169236,0.004883227725553393,0.0070374947628207155,0.0004256904125213623,0.0004256901331245899,0.0005213612370300708
2021-01-27,10:42:07,51.022666,7.561774,312.2,2.9,11,0.1,58,-0.1,-0.1,979.4,93.9,-0.9,0.007037507740690904,0.004883227725553393,0.007661451399328498,0.0004256904125213623,0.0005213618073463443,0.0
2021-01-27,10:42:08,51.022666,7.561775,312.1,2.8,11,0.2,327,0.0,-0.1,979.4,94.1,-0.9,0.004883253442324633,0.0019153594970703126,0.011168378288655675,0.0004256904125213623,0.0005213618073463443,0.0004256896674633026
2021-01-27,10:42:09,51.022665,7.561775,311.9,2.9,11,0.0,28,-0.1,-0.1,979.4,94.1,-0.9,0.004883244090789771,0.006495300072721857,0.0035833095052703783,0.0004256904125213623,0.0004256901331245899,0.0004256896674633026
2021-01-27,10:42:11,51.022665,7.561776,311.7,2.8,11,0.1,354,0.0,-0.1,979.3,94.1,-0.9,0.005245428011385801,0.0019153594970703126,0.008881164984315754,0.0,0.0004256901331245899,0.0004256896674633026
2021-01-27,10:42:12,51.022665,7.561776,311.7,2.8,11,0.1,4,0.0,-0.1,979.4,93.9,-0.9,0.0030284681230672507,0.003028449274388396,0.004883227725553393,0.0004256904125213623,0.0005213618073463443,0.0
2021-01-27,10:42:13,51.022665,7.561777,311.5,2.9,11,0.1,175,-0.1,-0.1,979.3,93.9,-1.0,0.0035833095052703783,0.004691653441816077,0.008012530762329075,0.0005213621495361084,0.0005213618073463443,0.0
2021-01-27,10:42:15,51.022665,7.561778,311.2,2.9,11,0.1,284,0.0,-0.1,979.5,93.7,-1.0,0.004282874036799028,0.003830718994140625,0.004883237077105045,0.0,0.0005213618073463443,0.0
2021-01-27,10:42:17,51.022665,7.561778,311.4,2.9,11,0.0,51,-0.1,0.0,979.5,93.9,-0.9,0.0035833095052703783,0.00558418454437604,0.007037487462778725,0.0,0.0005213618073463443,0.0
2021-01-27,10:42:26,51.022663,7.561780,311.0,2.9,11,0.0,301,-0.2,0.2,979.4,92.9,-0.8,0.007780227056441718,0.007780227056441718,0.011571702734986101,0.0007963938382447008,0.0004256901331245899,0.0005213612370300708
2021-01-27,10:42:27,51.022664,7.561780,311.2,2.9,11,0.1,83,0.0,0.2,979.4,93.0,-0.8,0.0023458267209080386,0.003028449274388396,0.006495314133883721,0.0004256904125213623,0.0004256901331245899,0.0
2021-01-27,10:42:28,51.022665,7.561780,311.4,2.9,11,0.1,204,0.2,0.2,979.3,92.8,-0.8,0.00558418454437604,0.004691653441816077,0.00766143798828125,0.0,0.0005213618073463443,0.0005213612370300708
2021-01-27,10:42:30,51.022664,7.561781,311.5,2.8,11,0.3,10,0.1,0.2,979.4,92.3,-0.9,0.004691653441816077,0.00558418454437604,0.0035833190632842916,0.0005213621495361084,0.0004256901331245899,0.0005213612370300708
2021-01-27,10:42:31,51.022664,7.561788,311.9,2.8,11,1.0,267,0.5,1.0,979.4,92.0,-0.1,3.811510694888243,1.175605264703512,3.261216526580707,1.2664839933254353,0.6884504276442491,0.6678294248767067
2021-01-27,10:42:32,51.022666,7.561796,312.4,2.8,11,0.4,193,0.6,1.4,979.1,85.7,-0.7,1.4090169485082693,2.3080632596684403,1.195274533930031,0.6956596326951712,0.8938506968826229,0.8813446114097082
2021-01-27,10:42:33,51.022668,7.561793,313.0,2.8,11,0.5,92,0.7,1.2,979.2,87.2,-0.7,9.201633682768723,0.4980639369620743,0.9631363734765185,1.948736419646696,1.5936594037308196,0.8846032833243387
2021-01-27,10:42:34,51.022667,7.561788,313.2,2.8,11,0.1,80,0.0,1.5,979.3,86.8,-0.4,0.6641113271179856,1.0978980654848347,0.568199287770196,1.3470823142296644,0.898090353662231,1.5019015303037855
2021-01-27,10:42:35,51.022667,7.561789,313.3,2.8,11,0.2,266,0.3,0.8,979.1,88.6,-0.8,0.38102455106286787,0.4501160541016376,0.5439373354290308,0.24317729427013365,0.32623736116715696,0.22771772568864956
2021-01-27,10:42:43,51.022681,7.561793,312.4,2.8,10,0.2,183,-0.1,0.2,979.4,92.3,-0.9,1.4395588333477172,0.32880681570059633,0.6504802302720363,0.3702270446931089,0.6978795810647601,0.22714723659049
2021-01-27,10:42:45,51.022682,7.561795,312.8,2.8,10,0.0,50,0.3,0.3,979.3,91.4,-1.0,0.46337682440903916,0.27758866344356314,0.3764671540031007,0.17590402634630778,0.14856614288159325,0.31525431379857083
2021-01-27,10:42:48,51.022679,7.561792,313.5,2.8,10,0.1,34,0.0,1.0,979.2,90.9,-0.4,0.292304516933718,0.7585629160357634,0.35456952297900635,0.6055172426872739,0.24866038783933755,1.1029611214671693
2021-01-27,10:42:49,51.022677,7.561790,313.7,2.8,11,0.1,73,0.0,1.1,979.2,88.8,-0.5,0.23211833903704301,0.43628005358761235,0.18237216812043,0.4152058430764882,0.6733451324063233,0.5190078497809826
2021-01-27,10:42:54,51.022673,7.561786,314.0,2.8,10,0.1,249,0.1,1.0,979.2,87.0,-0.9,0.1572291190769937,0.4874716898417911,0.16994447256002,0.41981361331759276,0.11835792013791069,0.2914116594045069
2021-01-27,10:42:56,51.022672,7.561789,313.6,2.8,11,0.2,204,0.0,1.1,979.3,88.1,-0.6,0.2865591613167181,0.9866407006101,0.7565228735305051,1.9447108337796881,0.37680629644202873,0.19032512649922648
2021-01-27,10:42:57,51.022672,7.561790,313.7,2.8,11,0.0,270,0.1,1.0,979.2,88.0,-0.7,0.3613337093112842,0.8820940754194174,0.43518130330574284,0.7583679780715992,0.10960919278044806,0.2265319212800986
2021-01-27,10:42:59,51.022670,7.561791,314.0,2.8,11,0.3,315,-0.1,0.8,979.2,87.8,-1.0,0.34307969522918497,0.5528928785818106,0.382154170914152,0.42892759336652014,0.3400044738333563,0.14766997314102784
2021-01-27,10:43:03,51.022669,7.561798,313.8,2.8,11,0.2,67,-0.2,0.5,979.2,89.8,-0.9,0.2859055010492682,0.45188321650673685,0.5129307758937911,0.5128458537834739,0.29013643065334516,0.3216782176078126
2021-01-27,10:43:07,51.022672,7.561799,313.3,2.8,10,0.4,195,0.2,1.0,979.3,88.4,-0.7,0.6465487126597184,0.34607140288550936,0.2715054305425396,0.3732791087917594,0.38249525452219807,0.3933658419337799
2021-01-27,10:43:18,51.022676,7.561791,313.9,2.8,11,0.1,159,0.0,0.1,979.4,92.1,-1.0,0.008012523638205706,0.006495300072721857,0.004883232109090913,0.0014435856552171397,0.0004256901331245899,0.0017807896460337788
2021-01-27,10:43:19,51.022676,7.561789,313.8,2.8,10,0.1,4,0.0,0.1,979.4,92.7,-0.9,0.004691653441816077,0.006056898548776792,0.007661447301507132,0.0004256889224052429,0.0004256901331245899,0.0007963932408693983
2021-01-27,10:43:20,51.022677,7.561788,314.0,2.8,10,0.1,64,0.1,0.1,979.3,92.9,-0.9,0.0035834114577964777,0.00635252879042605,0.003583315080774363,0.0004256904125213623,0.0005213618073463443,0.0005213612370300708
2021-01-27,10:43:21,51.022677,7.561788,314.1,2.8,11,0.1,330,0.1,0.0,979.5,92.5,-1.1,0.0038307189941406247,0.004691653441816077,0.0048832332780343445,0.0005213621495361084,0.0005213618073463443,0.001973843232914764
2021-01-27,10:43:22,51.022677,7.561789,314.0,2.8,11,0.1,190,0.0,0.0,979.4,93.0,-1.0,0.006352528790426049,0.004691653441816077,0.0030284516304694034,0.0004256889224052429,0.0005213618073463443,0.000673075051812123
2021-01-27,10:43:23,51.022675,7.561789,313.7,2.8,11,0.1,357,0.0,0.1,979.4,93.5,-0.8,0.006352528790426049,0.007166619010540757,0.007166627174672519,0.0,0.0004256901331245899,0.0007963932408693983
2021-01-27,10:43:24,51.022675,7.561790,313.7,2.8,10,0.1,316,-0.1,0.1,979.5,93.1,-0.9,0.004691653441816077,0.003830718994140625,0.005245433452520688,0.0,0.0005213618073463443,0.0005213621495361084
2021-01-27,10:43:25,51.022675,7.561792,313.7,2.8,11,0.2,320,0.1,0.0,979.4,92.8,-1.0,0.006056898548776792,0.010314526556633891,0.010044237043620384,0.0004256904125213623,0.0005213618073463443,0.0008513801731169988
2021-01-27,10:43:26,51.022673,7.561792,313.4,2.8,11,0.0,19,-0.1,-0.1,979.3,92.9,-1.1,0.004282874036799028,0.003583309505270378,0.0048832297712045735,0.0,0.0,0.001443585325658185
2021-01-27,10:43:27,51.022675,7.561793,313.6,2.8,11,0.1,171,-0.1,-0.1,979.4,93.4,-1.0,0.005746078491210937,0.004883227725553393,0.003583315877276703,0.0,0.0,0.000796393041744256
2021-01-27,10:43:28,51.022676,7.561793,313.6,2.8,11,0.0,196,0.0,-0.1,979.4,93.6,-1.0,0.003583309505270378,0.006495300072721857,0.008012531652839062,0.0005213621495361084,0.0,0.0005213621495361084
2021-01-27,10:43:29,51.022678,7.561792,313.7,2.8,11,0.1,99,0.0,-0.1,979.4,93.5,-1.0,0.008565748073598056,0.00635252879042605,0.008012533433867609,0.0004256889224052429,0.0005213618073463443,0.001443585325658185
2021-01-27,10:43:31,51.022678,7.561789,313.5,2.8,11,0.2,116,0.1,-0.1,979.4,93.7,-1.0,0.003583309505270378,0.007037480162724116,0.004883234154742531,0.0005213621495361084,0.0004256901331245899,0.0
2021-01-27,10:43:32,51.022678,7.561789,313.4,2.8,11,0.1,320,-0.2,-0.1,979.5,93.3,-1.0,0.004691653441816077,0.00635252879042605,0.004691660741864377,0.0005213621495361084,0.0004256901331245899,0.0004256904125213623
2021-01-27,10:43:35,51.022684,7.561787,314.0,2.8,10,0.3,177,0.2,-0.1,979.5,92.7,-1.1,0.003028449274388396,0.005245428011385801,0.004691653441816077,0.0004256904125213623,0.0005213618073463443,0.0004256896674633026
2021-01-27,10:43:36,51.022684,7.561787,313.9,2.8,11,0.2,234,0.0,-0.1,979.4,92.8,-1.1,0.003028449274388396,0.00766143798828125,0.007037487462772415,0.0,0.0004256901331245899,0.0004256904125213623
2021-01-27,10:43:38,51.022683,7.561786,313.6,2.9,11,0.2,28,0.0,0.0,979.5,92.4,-1.1,0.0038307189941406247,0.0023458267209080386,0.007661444693804331,0.0005213621495361084,0.0005213618073463443,0.0
2021-01-27,10:43:42,51.022682,7.561788,313.9,2.9,11,0.1,339,0.0,0.0,979.4,92.4,-1.1,0.003583309505270378,0.003830718994140625,0.011729144554612832,0.0,0.0005213618073463443,0.0004256904125213623
2021-01-27,10:43:43,51.022681,7.561788,313.9,2.9,11,0.1,177,0.1,0.0,979.4,92.5,-1.1,0.004883227725553393,0.007037480162724116,0.008238284131243397,0.0006730744627924726,0.0005213618073463443,0.000796393041744256
2021-01-27,10:43:46,51.022677,7.561790,313.5,2.9,11,0.2,166,0.0,-0.1,979.5,93.5,-1.0,0.0019153594970703126,0.004883227725553393,0.00823828343835333,0.0005213621495361084,0.0005213618073463443,0.0005213612370300708
2021-01-27,10:43:49,51.022678,7.561792,313.4,2.8,11,0.1,343,0.1,0.1,979.5,92.6,-0.9,0.0023458267209080386,0.005245428011385801,0.0048832324013278194,0.0004256889224052429,0.0005213618073463443,0.0004256896674633026
2021-01-27,10:43:54,51.022679,7.561794,313.9,2.8,11,0.1,310,-0.1,0.4,979.3,90.8,-0.9,0.5018429501046123,0.16486018802557514,0.0713712398742639,0.049439643409358774,0.09114291823476162,0.0677268738844498
2021-01-27,10:43:57,51.022680,7.561802,313.5,2.8,11,0.3,231,-0.1,0.4,979.3,89.8,-1.1,0.6609800691431595,0.6896006695708734,1.096757132243967,0.26549344470446906,0.30432105566009277,0.5068328731180638
2021-01-27,10:43:58,51.022686,7.561808,313.0,2.8,11,1.1,202,-0.5,0.7,979.3,89.7,-0.8,1.0179447153593282,0.47467921396082513,1.5264522057908398,0.13459549976413204,0.39572064365058696,0.3318205457719595
2021-01-27,10:44:01,51.022720,7.561803,312.8,2.8,11,1.0,169,0.2,0.3,979.3,90.3,-1.1,0.976568527662292,1.0820581359526413,1.042318331499445,0.48570407630438955,0.2487806052797266,0.19545688584201776
2021-01-27,10:44:07,51.022739,7.561777,312.1,2.8,11,0.0,5,-0.1,0.6,979.3,91.3,-0.7,0.312306703066481,0.13807233593249946,0.23675059864050424,0.05278385129318881,0.05865184271876708,0.04689165018961866
2021-01-27,10:44:08,51.022738,7.561777,311.9,2.8,11,0.0,104,-0.2,0.5,979.2,90.5,-0.8,0.21700292566577725,0.6132699564680677,0.5181256100718991,0.224429523574501,0.03724848920085222,0.12298207760087447
2021-01-27,10:44:12,51.022736,7.561776,311.6,2.8,11,0.1,335,0.1,0.5,979.3,89.7,-1.0,0.335644878302088,0.6065424635198134,0.1484065225991307,0.16513949425983276,0.05022872087561339,0.10028502826881736
2021-01-27,10:44:15,51.022745,7.561786,311.7,2.8,11,0.5,238,0.0,0.7,979.3,88.9,-0.9,0.5533240063302209,1.0247246926486004,0.7364022469219785,0.154188561812228,0.18421807749210228,0.3269431475333593
2021-01-27,10:44:19,51.022748,7.561785,311.8,2.8,11,0.1,108,0.0,0.4,979.2,90.0,-1.1,0.13826470235699495,0.5767385929582053,0.07852979258793526,0.05243336958953939,0.031213561770099776,0.07542526233525554
2021-01-27,10:44:28,51.022749,7.561790,311.9,2.8,11,0.2,223,0.2,0.3,979.2,90.1,-1.1,0.6949647950088607,0.5828208703313921,0.37400343653275997,1.2572101234938193,0.8317970011150931,0.29331220249246187
2021-01-27,10:44:29,51.022749,7.561792,312.0,2.8,11,0.2,243,0.0,0.1,979.3,91.4,-1.1,0.21870795817487906,0.2358967892935039,0.17768527582573523,0.1788979947284464,0.4806420534942531,0.16257153504737043
2021-01-27,10:44:30,51.022752,7.561794,312.2,2.8,11,0.1,226,0.4,0.1,979.2,91.7,-1.0,0.45499402385447985,0.7015192201606687,0.3241716983447288,0.5519246791019612,0.11476670771615119,0.14267509056866917
2021-01-27,10:44:31,51.022753,7.561793,312.5,2.8,10,0.2,183,0.1,0.2,979.2,91.4,-1.0,0.9681503009733912,0.6727759826983367,0.46284232900094835,0.20174453208045262,0.0712271183089888,0.15687356563190175
2021-01-27,10:44:32,51.022754,7.561795,312.5,2.8,11,0.3,266,0.2,0.1,979.2,91.2,-1.2,1.0452356114832944,0.7626830735171309,0.3461985640075199,0.1536269407198642,0.22551873735315556,0.09487016961736314
2021-01-27,10:44:38,51.022752,7.561791,312.0,2.8,11,0.1,331,0.1,0.1,979.1,91.4,-1.1,0.09007282236986398,0.18557766238013215,0.13413000944585785,0.3144763533995234,0.09672864085892334,0.07521414607310643
2021-01-27,10:44:40,51.022751,7.561790,312.2,2.8,11,0.5,353,-0.2,0.0,979.2,91.9,-1.2,0.20210446482350702,0.23110483772354187,0.3309199159241226,0.22879147427979163,0.18317092785716269,0.18782703108885024
2021-01-27,10:44:41,51.022749,7.561790,312.2,2.8,11,0.1,202,-0.1,-0.1,979.3,92.4,-1.1,0.3672726590673175,0.5292171555394495,0.5142165490331021,0.46015432877249574,0.13953189400198834,0.3204237654459115
2021-01-27,10:44:42,51.022750,7.561792,312.2,2.8,11,0.4,267,0.2,-0.1,979.4,93.2,-1.0,0.255242764188498,0.33942181143667277,0.20137270942851485,0.3310325204853651,0.12974925833694162,0.09934278152894288
2021-01-27,10:44:43,51.022748,7.561794,312.3,2.8,11,0.2,123,0.2,0.0,979.2,92.7,-1.1,0.08428669989294439,0.20089848355743817,0.2911790323770519,0.27534745985969494,0.02516976915938167,0.08923006165365814
2021-01-27,10:44:48,51.022742,7.561796,311.7,2.8,11,0.1,229,-0.1,0.7,979.3,90.0,-0.8,0.24997826349184357,0.4334877901320181,0.3305510849822648,0.5660355060978888,0.3477415006623849,0.1263062714017586
2021-01-27,10:44:49,51.022743,7.561798,311.7,2.8,11,0.3,250,-0.1,0.5,979.3,89.3,-1.1,0.23802917748587324,0.21928588273096009,0.21088554967148979,0.3043247811182722,0.11331154894359118,0.18810420167283876
2021-01-27,10:44:50,51.022743,7.561800,312.0,2.8,11,0.0,352,0.1,0.6,979.3,89.7,-0.9,0.22542324779134043,0.21119843869752175,0.1064878878823603,0.30089286619621713,0.04081189049108489,0.18167367955653907
2021-01-27,10:44:53,51.022743,7.561798,312.7,2.8,11,0.3,276,0.3,0.0,979.2,91.8,-1.1,0.4109735502201176,1.0403533457341645,0.8713188987994579,2.4612034236022162,0.3930182187293419,0.3388095715838361
2021-01-27,10:44:54,51.022742,7.561799,312.8,2.8,11,0.1,252,0.2,0.0,979.2,92.3,-1.1,0.43116260699272174,0.5841145665903664,0.6659841225355663,1.5073088745328187,0.2567968138503485,0.2591452796753082
2021-01-27,10:44:55,51.022743,7.561798,312.7,2.8,11,0.1,191,0.2,-0.1,979.2,92.7,-1.1,0.24762272488290224,0.3185580535796805,0.05335578871116448,0.15777173149673215,0.04735215887308111,0.07550150493686107
2021-01-27,10:44:56,51.022745,7.561797,312.8,2.8,11,0.1,349,-0.1,-0.1,979.3,92.9,-1.1,0.11773619948172863,0.2257162150889432,0.14174321189827185,0.546958438523478,0.14232251949875346,0.06876047320876989
2021-01-27,10:44:57,51.022745,7.561796,312.6,2.8,11,0.1,275,-0.1,-0.1,979.3,93.1,-1.1,0.14365196228027344,0.21731966799748204,0.10879691274614345,0.1944157344567633,0.10206357674226815,0.24820907228043795
2021-01-27,10:44:59,51.022746,7.561796,312.5,2.8,11,0.1,181,0.0,-0.1,979.3,93.1,-1.1,0.2749161464135508,0.14835088248006423,0.22293603783906,1.299380427115167,0.1882715112598922,0.2170545685581491
2021-01-27,10:45:01,51.022748,7.561796,312.8,2.8,11,0.2,98,0.0,-0.1,979.2,93.7,-1.0,0.3313491373794027,0.3416732900901853,0.34395272037101554,0.22431586325287184,0.23892023371221152,0.16348521381109182
2021-01-27,10:45:02,51.022750,7.561794,312.9,2.8,11,0.3,167,-0.1,0.0,979.1,92.6,-1.1,0.3254480654940887,0.4834855275366399,0.22787970471168933,0.23183543053553946,0.29206605068933444,0.333238109251062
2021-01-27,10:45:04,51.022752,7.561793,312.6,2.8,11,0.1,136,-0.2,-0.1,979.2,92.9,-1.1,0.4513104628972667,0.1991745436504584,0.12440268455826244,0.3754220576422422,0.10811899126550885,0.10191922149794223
2021-01-27,10:45:06,51.022750,7.561791,312.4,2.8,10,0.1,22,0.0,-0.1,979.2,92.1,-1.2,0.44447745964120755,0.3686560792509652,0.2709813237434517,1.3064322331847054,0.28960896948535,0.07373905727077247
2021-01-27,10:45:08,51.022748,7.561786,312.5,2.8,11,0.1,96,0.0,0.0,979.2,92.2,-1.1,0.2743719401172463,1.1009105078865957,0.8283832547276426,2.632212745433071,0.22093827599690544,0.05044921029426541
2021-01-27,10:45:11,51.022749,7.561782,312.5,2.8,10,0.0,177,-0.1,-0.1,979.3,92.4,-1.2,0.254342865872444,0.1377995601042324,0.13258258412936924,0.13375172351955467,0.1252017360553167,0.08476043966625348
2021-01-27,10:45:12,51.022750,7.561782,312.6,2.8,10,0.2,352,-0.1,-0.1,979.4,92.8,-1.1,0.07777869054551999,0.050275953334087804,0.09548033373231886,0.09958099906250528,0.035313037106564624,0.04147803099469888
2021-01-27,10:45:13,51.022751,7.561781,312.7,2.8,10,0.2,165,0.0,0.0,979.2,93.1,-1.0,0.0909241145890341,0.05175022014046497,0.023730396308054055,0.07710338824828113,0.04793315356221665,0.04590056345584561
2021-01-27,10:45:22,51.022755,7.561779,313.1,2.8,11,0.1,305,0.0,-0.1,979.3,92.7,-1.1,0.0862443653876464,0.12637757347441875,0.24390606114976787,0.29419896795797074,0.07126845211978075,0.09176213391617344
2021-01-27,10:45:28,51.022779,7.561808,323.1,2.8,11,3.4,195,5.3,-0.2,978.1,93.0,-1.2,0.26832151738821924,0.05326977838375457,0.06330841406109071,0.19214449906445463,0.16041881027799887,0.18961207355272058
2021-01-27,10:45:30,51.022848,7.561842,331.8,2.8,11,4.9,211,4.3,-0.3,976.8,93.4,-1.2,1.0684917354476728,0.275356103968766,0.24933928679189077,0.6721883832806238,0.2710265425376326,0.1943644649474031
2021-01-27,10:45:32,51.022927,7.561905,337.2,2.8,11,4.9,197,3.3,-0.3,976.3,94.1,-1.1,0.22471011986453135,0.3067360162782154,0.10168566138369863,0.4156115096723342,0.09033360185457999,0.15635434917915828
2021-01-27,10:45:33,51.022964,7.561917,341.1,2.8,11,3.7,187,4.5,-0.3,975.8,94.1,-1.2,0.2775952914170067,0.40211869466746053,0.05746083607276291,0.4926108296163768,0.11160794828256049,0.08407513475656321
2021-01-27,10:45:34,51.022992,7.561920,344.9,2.8,11,2.7,184,2.7,-0.4,975.4,94.6,-1.1,0.8977734852965942,0.274805964179585,0.07213821253706396,0.4877635646444512,0.09222258772666816,0.1174137024591132
2021-01-27,10:45:37,51.023084,7.561986,355.7,2.8,11,3.0,184,4.3,-0.4,974.2,94.5,-1.2,0.2421741409038268,0.10731153150683548,0.14504989961926254,0.8366376222517109,0.09578168681979586,0.0779152328727438
2021-01-27,10:45:38,51.023102,7.561973,359.9,2.8,11,2.0,125,4.3,-0.5,973.6,93.7,-1.4,0.23848725574709623,0.45461496127316026,0.04952237078567683,0.9581217534050928,0.1884148638583901,0.23760847042895913
2021-01-27,10:45:41,51.023202,7.562008,372.5,2.8,11,7.7,189,4.0,-0.5,972.0,94.0,-1.4,0.31545957264239904,1.0666748538473736,0.3298177654692172,1.192191028948893,0.3110303326705407,0.33392734097445814
2021-01-27,10:45:44,51.023299,7.561956,383.5,2.8,12,1.2,207,4.7,-0.6,970.8,94.0,-1.5,0.6935949436432831,0.23794078243529432,0.3163247080202597,2.2579954015423125,0.3781540369357293,0.06997068327058796
2021-01-27,10:45:47,51.023413,7.561961,393.2,2.8,12,4.7,164,3.7,-0.7,969.5,94.5,-1.5,0.26228233275685414,0.2927653501739526,0.2063929621347463,1.2071296135261027,0.15026527971601625,0.09245808083068717
2021-01-27,10:45:52,51.023578,7.561969,408.8,2.8,11,4.4,186,3.8,-0.8,967.7,93.5,-1.7,0.8016102399217407,0.134859662430383,0.062315506815853884,0.8331986413480409,0.04652988572167597,0.03846198656140398
2021-01-27,10:46:05,51.024192,7.561941,454.1,2.8,12,7.4,206,4.7,-1.1,962.2,94.8,-1.8,0.40011572337836004,0.28562977125093986,0.13013890152251098,0.8291120500594429,0.19678394679796438,0.14101942567487694
2021-01-27,10:46:08,51.024376,7.561966,467.2,2.8,12,7.2,163,5.4,-1.2,960.6,95.1,-1.9,0.4353561406024169,0.8182460912868169,0.19397702413685983,0.6970548267336073,0.22847960082110702,0.1524431104563828
2021-01-27,10:46:12,51.024610,7.562013,485.9,2.8,12,6.8,169,5.1,-1.3,958.3,94.9,-2.0,0.42173204898356437,0.4212205795743417,0.13108686736797584,0.6442986724250498,0.15294363205140704,0.18639562751709393
2021-01-27,10:46:13,51.024669,7.562007,491.3,2.8,11,6.6,185,5.7,-1.3,957.7,95.8,-1.9,0.4439962707932407,0.7751394291353624,0.2263856639799434,1.4146829557504208,0.2533798252829101,0.23158908700383563
2021-01-27,10:46:14,51.024730,7.562033,495.9,2.8,11,7.7,204,3.5,-1.4,957.2,96.3,-1.9,0.42687221722043106,0.47860085378001493,0.11838110607278522,0.3006690549762216,0.1474612156609701,0.11327396008057711
2021-01-27,10:46:21,51.025146,7.562258,527.9,2.8,12,5.2,183,5.1,-1.6,953.2,97.6,-1.9,1.5332513968135761,0.27609454292805513,0.16356446075601677,0.4176564759939072,0.23568105751486595,0.1387129219858456
2021-01-27,10:46:22,51.025195,7.562259,532.6,2.8,12,5.7,179,4.2,-1.6,952.9,98.4,-1.8,1.5905158852476051,0.20873484996274416,0.11091745223257529,0.18080131566743493,0.31739569788154187,0.20120285175178645
2021-01-27,10:46:30,51.025645,7.562452,572.9,2.8,12,3.8,195,5.8,-1.7,947.8,97.5,-2.0,0.6199206713535456,1.132446783703787,0.3947736018634199,1.88240810011295,0.36042339351950997,0.22478552609907781
2021-01-27,10:46:33,51.025782,7.562469,587.7,2.8,12,8.8,209,4.9,-1.8,946.1,98.2,-2.0,0.5252542857843224,0.3870783683603706,0.3090950496185285,0.5052920668192538,0.43113830208670895,0.24234012072500824
2021-01-27,10:46:35,51.025892,7.562556,595.1,2.8,12,4.5,186,3.6,-1.9,945.2,97.5,-2.2,0.6757550365430398,0.22004992888714806,0.15083394798377425,0.1696929692905542,0.25561705090235615,0.08228216407374175
2021-01-27,10:46:38,51.026065,7.562666,608.3,2.8,12,11.4,218,4.0,-1.9,943.6,97.0,-2.4,0.8557420561492214,0.2925302949080992,0.2624114958236744,0.7231158649167818,0.28345220912629837,0.26101050279083354
2021-01-27,10:46:39,51.026143,7.562755,613.4,2.8,12,9.9,214,6.0,-1.9,943.0,97.0,-2.4,0.8034158077080933,0.6748720629276702,0.4894900608729425,3.367720222093889,0.4539613859405784,0.33321091748781956
2021-01-27,10:46:43,51.026370,7.562975,632.0,2.8,12,10.4,220,3.7,-2.0,940.8,98.7,-2.2,0.8952517410461649,0.2749460949196654,0.3074348855809795,0.7254940117658886,0.20627242209647714,0.13343975032914515
2021-01-27,10:46:45,51.026491,7.563113,642.0,2.8,12,5.3,205,5.4,-2.1,939.7,98.1,-2.3,0.4928159161776836,0.08368616570157036,0.06832499618369484,0.377813186263517,0.06756480376713057,0.07431492879410982
2021-01-27,10:46:46,51.026533,7.563145,647.0,2.8,12,5.1,205,4.7,-2.1,938.9,97.9,-2.4,0.3338091717490421,0.2565905175786045,0.09733541711161355,1.9052018595867308,0.12216527213362707,0.23618415023641842
