(0)Date, (1)Time, (2)Framenumber, (3)accX1, (4)accY1, (5)accZ1, (6)gyrX1, (7)gyrY1, (8)gyrZ1, (9)accX2, (10)accY2, (11)accZ2, (12)gyrX2, (13)gyrY2, (14)gyrZ2, (15)accX3, (16)accY3, (17)accZ3, (18)gyrX3, (19)gyrY3, (20)gyrZ3, (21)accX4, (22)accY4, (23)accZ4, (24)gyrX4, (25)gyrY4, (26)gyrZ4, (27)accX5, (28)accY5, (29)accZ5, (30)gyrX5, (31)gyrY5, (32)gyrZ5 , (33)variance_accX, (34)variance_accY, (35)variance_accZ, (36)variance_gyrX, (37)variance_gyrY, (38)variance_gyrZ, 
2021-01-27,10:22:42,202,-0.9768342971801758, 9.509769439697266, -0.507570743560791, -0.05321125686168671, -0.003192675532773137, -0.02447717823088169, -0.9768342971801758, 9.524134635925293, -0.49320554733276367, -0.0521470308303833, -0.003192675532773137, -0.023412954062223434, -0.9672574996948242, 9.519346237182617, -0.5123591423034668, -0.0521470308303833, -0.003192675532773137, -0.023412954062223434, -0.9768342971801758, 9.509769439697266, -0.49799394607543945, -0.0521470308303833, -0.003192675532773137, -0.02447717823088169, -0.9768342971801758, 9.50498104095459, -0.5219359993934631, -0.05321125686168671, -0.004256900865584612, -0.023412954062223434,0.003830718994140625,0.007037480162724116,0.010225239479464396,0.0005213621495361084,0.0004256901331245899,0.0005213612370300708
2021-01-27,10:22:45,205,-0.9768342971801758, 9.514557838439941, -0.5123591423034668, -0.05321125686168671, -0.004256900865584612, -0.023412954062223434, -0.9816226959228516, 9.514557838439941, -0.507570743560791, -0.0521470308303833, -0.003192675532773137, -0.02447717823088169, -0.9768342971801758, 9.509769439697266, -0.5219359993934631, -0.05321125686168671, -0.003192675532773137, -0.02447717823088169, -0.9816226959228516, 9.514557838439941, -0.49799394607543945, -0.0521470308303833, -0.004256900865584612, -0.02447717823088169, -0.9768342971801758, 9.524134635925293, -0.49799394607543945, -0.0521470308303833, -0.004256900865584612, -0.023412954062223434,0.0023458267209080386,0.004691653441816077,0.00908536667182058,0.0005213621495361084,0.0005213618073463443,0.0005213612370300708
2021-01-27,10:22:52,212,-0.9816226959228516, 9.514557838439941, -0.5171475410461426, -0.0521470308303833, -0.004256900865584612, -0.02447717823088169, -0.9768342971801758, 9.50498104095459, -0.49320554733276367, -0.05321125686168671, -0.003192675532773137, -0.023412954062223434, -0.9768342971801758, 9.514557838439941, -0.4836287498474121, -0.05321125686168671, -0.003192675532773137, -0.023412954062223434, -0.9864110946655273, 9.514557838439941, -0.5123591423034668, -0.0521470308303833, -0.003192675532773137, -0.023412954062223434, -0.9816226959228516, 9.514557838439941, -0.507570743560791, -0.0521470308303833, -0.003192675532773137, -0.023412954062223434,0.0035833095052703783,0.003830718994140625,0.012486616240128517,0.0005213621495361084,0.0004256901331245899,0.0004256896674633026
2021-01-27,10:23:13,233,-0.9816226959228516, 9.509769439697266, -0.49799394607543945, -0.0521470308303833, -0.003192675532773137, -0.02447717823088169, -0.9816226959228516, 9.514557838439941, -0.507570743560791, -0.0521470308303833, -0.004256900865584612, -0.023412954062223434, -0.9768342971801758, 9.514557838439941, -0.49799394607543945, -0.0521470308303833, -0.004256900865584612, -0.02447717823088169, -0.9816226959228516, 9.514557838439941, -0.5123591423034668, -0.0521470308303833, -0.004256900865584612, -0.02447717823088169, -0.9864110946655273, 9.514557838439941, -0.49320554733276367, -0.05321125686168671, -0.003192675532773137, -0.023412954062223434,0.003028449274388396,0.0019153594970703126,0.007037480162724116,0.0004256904125213623,0.0005213618073463443,0.0005213612370300708
2021-01-27,10:23:37,257,-0.9768342971801758, 9.50498104095459, -0.49799394607543945, -0.0521470308303833, -0.004256900865584612, -0.02447717823088169, -0.9816226959228516, 9.514557838439941, -0.49320554733276367, -0.0521470308303833, -0.003192675532773137, -0.02447717823088169, -0.9768342971801758, 9.514557838439941, -0.47884035110473633, -0.05321125686168671, -0.004256900865584612, -0.02447717823088169, -0.9816226959228516, 9.514557838439941, -0.4884171485900879, -0.0521470308303833, -0.003192675532773137, -0.02447717823088169, -0.9768342971801758, 9.514557838439941, -0.507570743560791, -0.0521470308303833, -0.003192675532773137, -0.02447717823088169,0.0023458267209080386,0.003830718994140625,0.009576797485351562,0.0004256904125213623,0.0005213618073463443,0.0
2021-01-27,10:23:38,258,-0.9816226959228516, 9.509769439697266, -0.4884171485900879, -0.05321125686168671, -0.003192675532773137, -0.02447717823088169, -0.8523358106613159, 9.543288230895996, -0.4836287498474121, -0.037247881293296814, 0.005321125965565443, -0.034055206924676895, -0.9959878921508789, 9.466673851013184, -0.5841852426528931, -0.07023885846138, -0.009578026831150055, -0.010642251931130886, -1.048660397529602, 9.519346237182617, -0.4596867263317108, -0.06278928369283676, -0.003192675532773137, -0.018091827630996704, -0.9864110946655273, 9.509769439697266, -0.49320554733276367, -0.0521470308303833, -0.003192675532773137, -0.02447717823088169,0.06491069836279421,0.024788925662590163,0.04276450079309479,0.011129169162193853,0.004740284107646981,0.007762281008662452
2021-01-27,10:23:53,273,-0.9768342971801758, 9.514557838439941, -0.49799394607543945, -0.0521470308303833, -0.003192675532773137, -0.023412954062223434, -0.9768342971801758, 9.509769439697266, -0.49320554733276367, -0.0521470308303833, -0.003192675532773137, -0.02447717823088169, -0.9864110946655273, 9.509769439697266, -0.5123591423034668, -0.0521470308303833, -0.004256900865584612, -0.02447717823088169, -0.9816226959228516, 9.514557838439941, -0.4836287498474121, -0.0521470308303833, -0.003192675532773137, -0.02447717823088169, -0.9768342971801758, 9.519346237182617, -0.4836287498474121, -0.0521470308303833, -0.004256900865584612, -0.02447717823088169,0.003830718994140625,0.003583309505270378,0.01066427034979612,0.0,0.0005213618073463443,0.0004256896674633026
2021-01-27,10:24:07,288,-0.9768342971801758, 9.514557838439941, -0.4884171485900879, -0.05321125686168671, -0.003192675532773137, -0.02447717823088169, -0.9864110946655273, 9.509769439697266, -0.49320554733276367, -0.05321125686168671, -0.003192675532773137, -0.02447717823088169, -0.9864110946655273, 9.519346237182617, -0.4836287498474121, -0.0521470308303833, -0.003192675532773137, -0.02447717823088169, -0.9768342971801758, 9.50498104095459, -0.47884035110473633, -0.05321125686168671, -0.004256900865584612, -0.02447717823088169, -0.9768342971801758, 9.514557838439941, -0.4884171485900879, -0.0521470308303833, -0.003192675532773137, -0.02447717823088169,0.004691653441816077,0.004883227725553393,0.004883227725553393,0.0005213621495361084,0.0004256901331245899,0.0
2021-01-27,10:24:12,293,-0.9816226959228516, 9.519346237182617, -0.49320554733276367, -0.0521470308303833, -0.003192675532773137, -0.02447717823088169, -0.9816226959228516, 9.50498104095459, -0.4884171485900879, -0.0521470308303833, -0.003192675532773137, -0.02447717823088169, -0.9768342971801758, 9.519346237182617, -0.49799394607543945, -0.05321125686168671, -0.004256900865584612, -0.02447717823088169, -0.9816226959228516, 9.509769439697266, -0.49320554733276367, -0.0521470308303833, -0.003192675532773137, -0.02447717823088169, -0.9816226959228516, 9.50498104095459, -0.4836287498474121, -0.0521470308303833, -0.003192675532773137, -0.02447717823088169,0.0019153594970703126,0.006495300072721857,0.004883227725553393,0.0004256904125213623,0.0004256901331245899,0.0
2021-01-27,10:24:13,294,-0.9864110946655273, 9.519346237182617, -0.4884171485900879, -0.0521470308303833, -0.003192675532773137, -0.02447717823088169, -0.9911994934082031, 9.509769439697266, -0.4836287498474121, -0.0521470308303833, -0.003192675532773137, -0.02447717823088169, -0.9911994934082031, 9.514557838439941, -0.49320554733276367, -0.0521470308303833, -0.003192675532773137, -0.02447717823088169, -0.9864110946655273, 9.509769439697266, -0.49320554733276367, -0.05321125686168671, -0.003192675532773137, -0.023412954062223434, -0.9816226959228516, 9.514557838439941, -0.47884035110473633, -0.0521470308303833, -0.003192675532773137, -0.02447717823088169,0.0035833095052703783,0.003583309505270378,0.00558418454437604,0.0004256904125213623,0.0,0.0004256896674633026
